Position,Likelihood,grid,minwin,maxwin,model,sites,chromosome
16261948.0,6.610361,157,5000,50000,ArabisSagit,209663,chr1
16462678.0,4.611176,157,5000,50000,ArabisSagit,209663,chr1
16663408.0,11.894842,157,5000,50000,ArabisSagit,209663,chr1
16864138.0,5.427358,157,5000,50000,ArabisSagit,209663,chr1
17064868.0,3.187246,157,5000,50000,ArabisSagit,209663,chr1
17265598.0,6.817105,157,5000,50000,ArabisSagit,209663,chr1
17466328.0,16.71129,157,5000,50000,ArabisSagit,209663,chr1
17667058.0,22.408014,157,5000,50000,ArabisSagit,209663,chr1
17867788.0,11.939942,157,5000,50000,ArabisSagit,209663,chr1
18068518.0,8.77783,157,5000,50000,ArabisSagit,209663,chr1
18269248.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
18469978.0,4.819613,157,5000,50000,ArabisSagit,209663,chr1
18670708.0,9.802197,157,5000,50000,ArabisSagit,209663,chr1
18871438.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
19072168.0,7.03535,157,5000,50000,ArabisSagit,209663,chr1
19272898.0,7.073411,157,5000,50000,ArabisSagit,209663,chr1
19473628.0,1.197724,157,5000,50000,ArabisSagit,209663,chr1
19674358.0,2.909199,157,5000,50000,ArabisSagit,209663,chr1
19875088.0,44.905216,157,5000,50000,ArabisSagit,209663,chr1
20075818.0,2.867645,157,5000,50000,ArabisSagit,209663,chr1
20276548.0,10.924919,157,5000,50000,ArabisSagit,209663,chr1
20477278.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
20678008.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
20878738.0,2.277725,157,5000,50000,ArabisSagit,209663,chr1
21079468.0,2.511778,157,5000,50000,ArabisSagit,209663,chr1
21280198.0,2.517833,157,5000,50000,ArabisSagit,209663,chr1
21480928.0,2.266997,157,5000,50000,ArabisSagit,209663,chr1
21681658.0,5.698152,157,5000,50000,ArabisSagit,209663,chr1
21882388.0,27.925453,157,5000,50000,ArabisSagit,209663,chr1
22083118.0,3.222287,157,5000,50000,ArabisSagit,209663,chr1
22283848.0,9.561486,157,5000,50000,ArabisSagit,209663,chr1
22484578.0,1.782312,157,5000,50000,ArabisSagit,209663,chr1
22685308.0,4.119247,157,5000,50000,ArabisSagit,209663,chr1
22886038.0,2.328018,157,5000,50000,ArabisSagit,209663,chr1
23086768.0,3.478148,157,5000,50000,ArabisSagit,209663,chr1
23287498.0,3.26177,157,5000,50000,ArabisSagit,209663,chr1
23488228.0,3.824409,157,5000,50000,ArabisSagit,209663,chr1
23688958.0,1.293346,157,5000,50000,ArabisSagit,209663,chr1
23889688.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
24090418.0,5.491686,157,5000,50000,ArabisSagit,209663,chr1
24291148.0,3.096013,157,5000,50000,ArabisSagit,209663,chr1
24491878.0,17.670626,157,5000,50000,ArabisSagit,209663,chr1
24692608.0,1.519559,157,5000,50000,ArabisSagit,209663,chr1
24893338.0,1.480252,157,5000,50000,ArabisSagit,209663,chr1
25094068.0,1.443357,157,5000,50000,ArabisSagit,209663,chr1
25294798.0,3.70875,157,5000,50000,ArabisSagit,209663,chr1
25495528.0,1.89059,157,5000,50000,ArabisSagit,209663,chr1
25696258.0,1.767851,157,5000,50000,ArabisSagit,209663,chr1
25896988.0,12.282931,157,5000,50000,ArabisSagit,209663,chr1
26097718.0,2.916451,157,5000,50000,ArabisSagit,209663,chr1
26298448.0,1.882676,157,5000,50000,ArabisSagit,209663,chr1
26499178.0,1.44392,157,5000,50000,ArabisSagit,209663,chr1
26699908.0,3.351021,157,5000,50000,ArabisSagit,209663,chr1
26900638.0,2.254882,157,5000,50000,ArabisSagit,209663,chr1
27101368.0,1.568653,157,5000,50000,ArabisSagit,209663,chr1
27302098.0,2.202742,157,5000,50000,ArabisSagit,209663,chr1
27502828.0,2.070827,157,5000,50000,ArabisSagit,209663,chr1
27703558.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
27904288.0,1.460704,157,5000,50000,ArabisSagit,209663,chr1
28105018.0,2.57797,157,5000,50000,ArabisSagit,209663,chr1
28305748.0,6.055825,157,5000,50000,ArabisSagit,209663,chr1
28506478.0,1.918336,157,5000,50000,ArabisSagit,209663,chr1
28707208.0,3.964711,157,5000,50000,ArabisSagit,209663,chr1
28907938.0,1.840372,157,5000,50000,ArabisSagit,209663,chr1
29108668.0,2.177044,157,5000,50000,ArabisSagit,209663,chr1
29309398.0,2.829863,157,5000,50000,ArabisSagit,209663,chr1
29510128.0,1.203612,157,5000,50000,ArabisSagit,209663,chr1
29710858.0,7.89807,157,5000,50000,ArabisSagit,209663,chr1
29911588.0,1.443744,157,5000,50000,ArabisSagit,209663,chr1
30112318.0,1.641645,157,5000,50000,ArabisSagit,209663,chr1
30313048.0,1.428194,157,5000,50000,ArabisSagit,209663,chr1
30513778.0,3.378768,157,5000,50000,ArabisSagit,209663,chr1
30714508.0,1.710616,157,5000,50000,ArabisSagit,209663,chr1
30915238.0,7.000364,157,5000,50000,ArabisSagit,209663,chr1
31115968.0,1.513267,157,5000,50000,ArabisSagit,209663,chr1
31316698.0,0.0,157,5000,50000,ArabisSagit,209663,chr1
14302.0,0.0,133,5000,50000,ArabisSagit,162702,chr5
215132.7344,847.722717,133,5000,50000,ArabisSagit,162702,chr5
415963.4688,3.457007,133,5000,50000,ArabisSagit,162702,chr5
616794.1875,0.0,133,5000,50000,ArabisSagit,162702,chr5
817624.9375,1.255505,133,5000,50000,ArabisSagit,162702,chr5
1018455.6875,1.218452,133,5000,50000,ArabisSagit,162702,chr5
1219286.375,9.606058,133,5000,50000,ArabisSagit,162702,chr5
1420117.125,2.834926,133,5000,50000,ArabisSagit,162702,chr5
1620947.875,1.338354,133,5000,50000,ArabisSagit,162702,chr5
1821778.625,2.127066,133,5000,50000,ArabisSagit,162702,chr5
2022609.375,2.374818,133,5000,50000,ArabisSagit,162702,chr5
2223440.0,1.565227,133,5000,50000,ArabisSagit,162702,chr5
2424270.75,5.995604,133,5000,50000,ArabisSagit,162702,chr5
2625101.5,1.514224,133,5000,50000,ArabisSagit,162702,chr5
2825932.25,2.621083,133,5000,50000,ArabisSagit,162702,chr5
3026763.0,2.904781,133,5000,50000,ArabisSagit,162702,chr5
3227593.75,5.571716,133,5000,50000,ArabisSagit,162702,chr5
3428424.5,4.300916,133,5000,50000,ArabisSagit,162702,chr5
3629255.25,2.300621,133,5000,50000,ArabisSagit,162702,chr5
3830086.0,4.435058,133,5000,50000,ArabisSagit,162702,chr5
4030916.75,0.0,133,5000,50000,ArabisSagit,162702,chr5
4231747.5,2.334281,133,5000,50000,ArabisSagit,162702,chr5
4432578.0,3.062304,133,5000,50000,ArabisSagit,162702,chr5
4633408.5,2.495102,133,5000,50000,ArabisSagit,162702,chr5
4834239.0,2.281649,133,5000,50000,ArabisSagit,162702,chr5
5035069.5,2.148102,133,5000,50000,ArabisSagit,162702,chr5
5235900.0,2.24579,133,5000,50000,ArabisSagit,162702,chr5
5436730.5,1.231995,133,5000,50000,ArabisSagit,162702,chr5
5637561.0,21.169159,133,5000,50000,ArabisSagit,162702,chr5
5838391.5,3.526215,133,5000,50000,ArabisSagit,162702,chr5
6039222.0,1.251994,133,5000,50000,ArabisSagit,162702,chr5
6240052.5,1.249638,133,5000,50000,ArabisSagit,162702,chr5
6440883.0,4.837867,133,5000,50000,ArabisSagit,162702,chr5
6641713.5,2.018414,133,5000,50000,ArabisSagit,162702,chr5
6842544.0,11.796,133,5000,50000,ArabisSagit,162702,chr5
7043374.5,2.559041,133,5000,50000,ArabisSagit,162702,chr5
7244205.0,9.197792,133,5000,50000,ArabisSagit,162702,chr5
7445035.5,13.089661,133,5000,50000,ArabisSagit,162702,chr5
7645866.0,1.728876,133,5000,50000,ArabisSagit,162702,chr5
7846696.5,2.039229,133,5000,50000,ArabisSagit,162702,chr5
8047527.0,7.622022,133,5000,50000,ArabisSagit,162702,chr5
8248357.5,3.624859,133,5000,50000,ArabisSagit,162702,chr5
8449188.0,7.030875,133,5000,50000,ArabisSagit,162702,chr5
8650019.0,5.107971,133,5000,50000,ArabisSagit,162702,chr5
8850850.0,1.359896,133,5000,50000,ArabisSagit,162702,chr5
9051681.0,1.349838,133,5000,50000,ArabisSagit,162702,chr5
9252512.0,3.070777,133,5000,50000,ArabisSagit,162702,chr5
9453343.0,1.760681,133,5000,50000,ArabisSagit,162702,chr5
9654174.0,1.144289,133,5000,50000,ArabisSagit,162702,chr5
9855005.0,4.819149,133,5000,50000,ArabisSagit,162702,chr5
10055836.0,2.624386,133,5000,50000,ArabisSagit,162702,chr5
10256667.0,1.622083,133,5000,50000,ArabisSagit,162702,chr5
10457498.0,2.953241,133,5000,50000,ArabisSagit,162702,chr5
10658329.0,4.740292,133,5000,50000,ArabisSagit,162702,chr5
10859160.0,4.726603,133,5000,50000,ArabisSagit,162702,chr5
11059991.0,2.030063,133,5000,50000,ArabisSagit,162702,chr5
11260822.0,465.321808,133,5000,50000,ArabisSagit,162702,chr5
11461653.0,161.395264,133,5000,50000,ArabisSagit,162702,chr5
11662484.0,5.364259,133,5000,50000,ArabisSagit,162702,chr5
11863315.0,4.343613,133,5000,50000,ArabisSagit,162702,chr5
12064146.0,4.891565,133,5000,50000,ArabisSagit,162702,chr5
12264977.0,3.770772,133,5000,50000,ArabisSagit,162702,chr5
12465808.0,2.560458,133,5000,50000,ArabisSagit,162702,chr5
12666639.0,3.269851,133,5000,50000,ArabisSagit,162702,chr5
12867470.0,26.902096,133,5000,50000,ArabisSagit,162702,chr5
13068301.0,38.757504,133,5000,50000,ArabisSagit,162702,chr5
13269132.0,47.441345,133,5000,50000,ArabisSagit,162702,chr5
13469963.0,0.0,133,5000,50000,ArabisSagit,162702,chr5
13670794.0,6.398232,133,5000,50000,ArabisSagit,162702,chr5
13871625.0,4.170759,133,5000,50000,ArabisSagit,162702,chr5
14072456.0,4.475548,133,5000,50000,ArabisSagit,162702,chr5
14273287.0,6.069769,133,5000,50000,ArabisSagit,162702,chr5
14474118.0,5.509764,133,5000,50000,ArabisSagit,162702,chr5
14674949.0,2.205973,133,5000,50000,ArabisSagit,162702,chr5
14875780.0,0.0,133,5000,50000,ArabisSagit,162702,chr5
15076611.0,4.090049,133,5000,50000,ArabisSagit,162702,chr5
15277442.0,1.53598,133,5000,50000,ArabisSagit,162702,chr5
15478273.0,1.624408,133,5000,50000,ArabisSagit,162702,chr5
15679104.0,4.324,133,5000,50000,ArabisSagit,162702,chr5
15879935.0,1.561954,133,5000,50000,ArabisSagit,162702,chr5
16080766.0,9.055348,133,5000,50000,ArabisSagit,162702,chr5
16281597.0,3.136601,133,5000,50000,ArabisSagit,162702,chr5
16482428.0,3.600616,133,5000,50000,ArabisSagit,162702,chr5
16683259.0,1.447119,133,5000,50000,ArabisSagit,162702,chr5
16884090.0,1.647338,133,5000,50000,ArabisSagit,162702,chr5
17084920.0,1.666661,133,5000,50000,ArabisSagit,162702,chr5
17285750.0,3.656677,133,5000,50000,ArabisSagit,162702,chr5
17486580.0,9.856345,133,5000,50000,ArabisSagit,162702,chr5
17687410.0,5.360231,133,5000,50000,ArabisSagit,162702,chr5
17888240.0,2.063483,133,5000,50000,ArabisSagit,162702,chr5
18089070.0,1.987505,133,5000,50000,ArabisSagit,162702,chr5
18289900.0,2.793694,133,5000,50000,ArabisSagit,162702,chr5
18490730.0,3.583875,133,5000,50000,ArabisSagit,162702,chr5
18691560.0,1.940221,133,5000,50000,ArabisSagit,162702,chr5
18892390.0,6.774308,133,5000,50000,ArabisSagit,162702,chr5
19093220.0,3.259535,133,5000,50000,ArabisSagit,162702,chr5
19294050.0,15.570169,133,5000,50000,ArabisSagit,162702,chr5
19494880.0,9.992652,133,5000,50000,ArabisSagit,162702,chr5
19695710.0,12.941856,133,5000,50000,ArabisSagit,162702,chr5
19896540.0,4.46306,133,5000,50000,ArabisSagit,162702,chr5
20097370.0,1.697388,133,5000,50000,ArabisSagit,162702,chr5
20298200.0,3.201507,133,5000,50000,ArabisSagit,162702,chr5
20499030.0,4.256306,133,5000,50000,ArabisSagit,162702,chr5
20699860.0,25.116514,133,5000,50000,ArabisSagit,162702,chr5
20900690.0,15.695493,133,5000,50000,ArabisSagit,162702,chr5
21101520.0,2.547597,133,5000,50000,ArabisSagit,162702,chr5
21302350.0,2.389486,133,5000,50000,ArabisSagit,162702,chr5
21503180.0,2.733727,133,5000,50000,ArabisSagit,162702,chr5
21704010.0,2.062002,133,5000,50000,ArabisSagit,162702,chr5
21904840.0,1.599567,133,5000,50000,ArabisSagit,162702,chr5
22105670.0,2.17565,133,5000,50000,ArabisSagit,162702,chr5
22306500.0,1.94747,133,5000,50000,ArabisSagit,162702,chr5
22507330.0,1.469018,133,5000,50000,ArabisSagit,162702,chr5
22708160.0,1.170512,133,5000,50000,ArabisSagit,162702,chr5
22908990.0,1.282661,133,5000,50000,ArabisSagit,162702,chr5
23109820.0,1.268868,133,5000,50000,ArabisSagit,162702,chr5
23310650.0,1.706715,133,5000,50000,ArabisSagit,162702,chr5
23511480.0,30.587183,133,5000,50000,ArabisSagit,162702,chr5
23712310.0,1.441306,133,5000,50000,ArabisSagit,162702,chr5
23913140.0,1.743724,133,5000,50000,ArabisSagit,162702,chr5
24113970.0,4.499339,133,5000,50000,ArabisSagit,162702,chr5
24314800.0,1.606144,133,5000,50000,ArabisSagit,162702,chr5
24515630.0,3.349231,133,5000,50000,ArabisSagit,162702,chr5
24716460.0,11.472587,133,5000,50000,ArabisSagit,162702,chr5
24917290.0,1.829397,133,5000,50000,ArabisSagit,162702,chr5
25118120.0,65.183151,133,5000,50000,ArabisSagit,162702,chr5
25318950.0,9.921091,133,5000,50000,ArabisSagit,162702,chr5
25519780.0,1.406766,133,5000,50000,ArabisSagit,162702,chr5
25720610.0,1.334444,133,5000,50000,ArabisSagit,162702,chr5
25921440.0,1.172047,133,5000,50000,ArabisSagit,162702,chr5
26122270.0,2.471614,133,5000,50000,ArabisSagit,162702,chr5
26323100.0,3.311797,133,5000,50000,ArabisSagit,162702,chr5
26523930.0,0.0,133,5000,50000,ArabisSagit,162702,chr5
6078.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
207375.0,1.5035,208,5000,50000,ArabisSagit,245118,chr4
408672.0,3.796697,208,5000,50000,ArabisSagit,245118,chr4
609969.0,2.196282,208,5000,50000,ArabisSagit,245118,chr4
811266.0,1.489448,208,5000,50000,ArabisSagit,245118,chr4
1012563.0,5.141957,208,5000,50000,ArabisSagit,245118,chr4
1213860.0,1.44433,208,5000,50000,ArabisSagit,245118,chr4
1415157.0,4.150695,208,5000,50000,ArabisSagit,245118,chr4
1616454.0,2.007526,208,5000,50000,ArabisSagit,245118,chr4
1817751.0,3.259272,208,5000,50000,ArabisSagit,245118,chr4
2019048.0,2.252072,208,5000,50000,ArabisSagit,245118,chr4
2220345.0,4.773756,208,5000,50000,ArabisSagit,245118,chr4
2421642.0,2.785634,208,5000,50000,ArabisSagit,245118,chr4
2622939.0,3.942825,208,5000,50000,ArabisSagit,245118,chr4
2824236.0,1.20618,208,5000,50000,ArabisSagit,245118,chr4
3025533.0,13.990764,208,5000,50000,ArabisSagit,245118,chr4
3226830.0,2.118354,208,5000,50000,ArabisSagit,245118,chr4
3428127.0,3.440483,208,5000,50000,ArabisSagit,245118,chr4
3629424.0,7.011714,208,5000,50000,ArabisSagit,245118,chr4
3830721.0,1.418593,208,5000,50000,ArabisSagit,245118,chr4
4032018.0,2.06487,208,5000,50000,ArabisSagit,245118,chr4
4233315.0,2.289685,208,5000,50000,ArabisSagit,245118,chr4
4434612.0,20.904768,208,5000,50000,ArabisSagit,245118,chr4
4635909.0,1.694642,208,5000,50000,ArabisSagit,245118,chr4
4837206.0,2.757891,208,5000,50000,ArabisSagit,245118,chr4
5038503.0,2.160984,208,5000,50000,ArabisSagit,245118,chr4
5239800.0,3.470303,208,5000,50000,ArabisSagit,245118,chr4
5441097.0,11.710815,208,5000,50000,ArabisSagit,245118,chr4
5642394.0,3.219676,208,5000,50000,ArabisSagit,245118,chr4
5843691.0,1.739702,208,5000,50000,ArabisSagit,245118,chr4
6044988.0,2.684603,208,5000,50000,ArabisSagit,245118,chr4
6246285.0,6.403283,208,5000,50000,ArabisSagit,245118,chr4
6447582.0,1.65911,208,5000,50000,ArabisSagit,245118,chr4
6648879.0,7.68825,208,5000,50000,ArabisSagit,245118,chr4
6850176.0,1.227268,208,5000,50000,ArabisSagit,245118,chr4
7051473.0,1.702083,208,5000,50000,ArabisSagit,245118,chr4
7252770.0,1.546341,208,5000,50000,ArabisSagit,245118,chr4
7454067.0,2.806485,208,5000,50000,ArabisSagit,245118,chr4
7655364.0,2.176423,208,5000,50000,ArabisSagit,245118,chr4
7856661.0,135.023285,208,5000,50000,ArabisSagit,245118,chr4
8057958.0,2.19942,208,5000,50000,ArabisSagit,245118,chr4
8259255.0,3.397774,208,5000,50000,ArabisSagit,245118,chr4
8460552.0,1.732846,208,5000,50000,ArabisSagit,245118,chr4
8661849.0,2.61761,208,5000,50000,ArabisSagit,245118,chr4
8863146.0,2.319673,208,5000,50000,ArabisSagit,245118,chr4
9064443.0,1.661609,208,5000,50000,ArabisSagit,245118,chr4
9265740.0,2.163583,208,5000,50000,ArabisSagit,245118,chr4
9467037.0,1.227516,208,5000,50000,ArabisSagit,245118,chr4
9668334.0,2.15721,208,5000,50000,ArabisSagit,245118,chr4
9869631.0,2.165596,208,5000,50000,ArabisSagit,245118,chr4
10070928.0,1.60283,208,5000,50000,ArabisSagit,245118,chr4
10272225.0,6.932539,208,5000,50000,ArabisSagit,245118,chr4
10473522.0,32.666214,208,5000,50000,ArabisSagit,245118,chr4
10674819.0,2.450449,208,5000,50000,ArabisSagit,245118,chr4
10876116.0,6.071406,208,5000,50000,ArabisSagit,245118,chr4
11077413.0,12.90722,208,5000,50000,ArabisSagit,245118,chr4
11278710.0,5.878614,208,5000,50000,ArabisSagit,245118,chr4
11480007.0,7.458444,208,5000,50000,ArabisSagit,245118,chr4
11681304.0,7.00035,208,5000,50000,ArabisSagit,245118,chr4
11882601.0,6.232074,208,5000,50000,ArabisSagit,245118,chr4
12083898.0,2.470714,208,5000,50000,ArabisSagit,245118,chr4
12285195.0,5.619777,208,5000,50000,ArabisSagit,245118,chr4
12486492.0,23.035124,208,5000,50000,ArabisSagit,245118,chr4
12687789.0,8.3331,208,5000,50000,ArabisSagit,245118,chr4
12889086.0,103.441231,208,5000,50000,ArabisSagit,245118,chr4
13090383.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
13291680.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
13492977.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
13694274.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
13895571.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
14096868.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
14298165.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
14499462.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
14700759.0,4.05083,208,5000,50000,ArabisSagit,245118,chr4
14902056.0,1.87654,208,5000,50000,ArabisSagit,245118,chr4
15103353.0,22.822557,208,5000,50000,ArabisSagit,245118,chr4
15304650.0,12.243417,208,5000,50000,ArabisSagit,245118,chr4
15505947.0,7.748796,208,5000,50000,ArabisSagit,245118,chr4
15707244.0,1.456239,208,5000,50000,ArabisSagit,245118,chr4
15908541.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
16109838.0,9.646985,208,5000,50000,ArabisSagit,245118,chr4
16311135.0,4.418831,208,5000,50000,ArabisSagit,245118,chr4
16512432.0,13.568482,208,5000,50000,ArabisSagit,245118,chr4
16713729.0,10.65623,208,5000,50000,ArabisSagit,245118,chr4
16915026.0,8.408863,208,5000,50000,ArabisSagit,245118,chr4
17116324.0,4.93327,208,5000,50000,ArabisSagit,245118,chr4
17317620.0,13.087025,208,5000,50000,ArabisSagit,245118,chr4
17518916.0,17.594559,208,5000,50000,ArabisSagit,245118,chr4
17720212.0,2.417164,208,5000,50000,ArabisSagit,245118,chr4
17921508.0,3.48364,208,5000,50000,ArabisSagit,245118,chr4
18122804.0,39.447765,208,5000,50000,ArabisSagit,245118,chr4
18324100.0,12.113985,208,5000,50000,ArabisSagit,245118,chr4
18525396.0,1.853079,208,5000,50000,ArabisSagit,245118,chr4
18726692.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
18927988.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
19129284.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
19330580.0,2.005105,208,5000,50000,ArabisSagit,245118,chr4
19531876.0,2.39139,208,5000,50000,ArabisSagit,245118,chr4
19733172.0,4.287068,208,5000,50000,ArabisSagit,245118,chr4
19934468.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
20135764.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
20337060.0,0.0,208,5000,50000,ArabisSagit,245118,chr4
20538356.0,3.532256,208,5000,50000,ArabisSagit,245118,chr4
20739652.0,17.508942,208,5000,50000,ArabisSagit,245118,chr4
20940948.0,40.700066,208,5000,50000,ArabisSagit,245118,chr4
21142244.0,51.742016,208,5000,50000,ArabisSagit,245118,chr4
21343540.0,18.943087,208,5000,50000,ArabisSagit,245118,chr4
21544836.0,29.253702,208,5000,50000,ArabisSagit,245118,chr4
21746132.0,1.69793,208,5000,50000,ArabisSagit,245118,chr4
21947428.0,67.823006,208,5000,50000,ArabisSagit,245118,chr4
22148724.0,134.367508,208,5000,50000,ArabisSagit,245118,chr4
22350020.0,15.079856,208,5000,50000,ArabisSagit,245118,chr4
22551316.0,6.143342,208,5000,50000,ArabisSagit,245118,chr4
22752612.0,9.290352,208,5000,50000,ArabisSagit,245118,chr4
22953908.0,11.074786,208,5000,50000,ArabisSagit,245118,chr4
23155204.0,5.29831,208,5000,50000,ArabisSagit,245118,chr4
23356500.0,6.360314,208,5000,50000,ArabisSagit,245118,chr4
23557796.0,7.482926,208,5000,50000,ArabisSagit,245118,chr4
23759092.0,2.765059,208,5000,50000,ArabisSagit,245118,chr4
23960388.0,5.491818,208,5000,50000,ArabisSagit,245118,chr4
24161684.0,2.803753,208,5000,50000,ArabisSagit,245118,chr4
